stop_id,stop_name,stop_lat,stop_lon
1121,VIRGINIA BEACH & KENTUCKY,  36.841129, -76.111730
1122,VIRGINIA BEACH & LOEHMANNS,  36.841821, -76.113595
1123,VIRGINIA BEACH & STEPNEY,  36.842830, -76.116366
1124,VIRGINIA BEACH & THALIA,  36.843489, -76.121022
1126,VIRGINIA BEACH & SECOND,  36.843748, -76.138386
1127,VIRGINIA BEACH & KELLAM,  36.843806, -76.141844
1128,VIRGINIA BEACH & ARAGONA,  36.843864, -76.146049
1129,VIRGINIA BEACH & DORSET,  36.843913, -76.150303
1130,VIRGINIA BEACH & SOUTHGATE,  36.844854, -76.153954
1131,VIRGINIA BEACH & WITCHDUCK,  36.845756, -76.156209
1132,VIRGINIA BEACH & WITCHDUCK,  36.846914, -76.159049
1133,VIRGINIA BEACH & CLEARFIELD,  36.849023, -76.164241
1134,VIRGINIA BEACH & WEXFORD,  36.850526, -76.167952
1135,VIRGINIA BEACH & DAVIS,  36.852051, -76.171693
1136,VIRGINIA BEACH & FAIR MEADOWS,  36.854092, -76.176858
1137,VIRGINIA BEACH & REEL,  36.854835, -76.181159
1138,VIRGINIA BEACH & LAND,  36.855078, -76.188539
1139,VIRGINIA BEACH & KEMPSVILLE,  36.855309, -76.194961
1140,VIRGINIA BEACH & BURLING,  36.855471, -76.197622
1141,VIRGINIA BEACH & GLENROCK,  36.855631, -76.202499
1142,VIRGINIA BEACH & MILITARY,  36.855787, -76.206936
1143,VIRGINIA BEACH & BRIAR HILL,  36.856071, -76.214531
1144,VIRGINIA BEACH & RABY,  36.856199, -76.218951
1145,VIRGINIA BEACH & PECAN POINT,  36.856303, -76.220942
1146,VIRGINIA BEACH & AZALEA GARDEN 1,  36.856127, -76.231857
1147,VIRGINIA BEACH & GODFREY,  36.852530, -76.250836
1148,VIRGINIA BEACH & MERRIMAC,  36.852369, -76.252769
1149,VIRGINIA BEACH & NORCHESTER,  36.852306, -76.255106
1150,VIRGINIA BEACH & MAJESTIC,  36.852216, -76.257406
1151,VIRGINIA BEACH & OAKLAWN,  36.852147, -76.258970
1153,VIRGINIA BEACH & COVENANT,  36.852136, -76.263726
1154,VIRGINIA BEACH & MARSHALL,  36.852388, -76.267301
1155,VIRGINIA BEACH & TIDEWATER,  36.854537, -76.273983
1156,VIRGINIA BEACH & CHAPEL,  36.855364, -76.276599
1157,VIRGINIA BEACH & CHURCH,  36.856262, -76.278647
1159,VIRGINIA BEACH & SALTER,  36.857893, -76.284408
1161,VIRGINIA BEACH & FIRST COLONIAL,  36.842340, -76.020369
1162,VIRGINIA BEACH & BIRCHWOOD MALL,  36.840184, -76.100679
1163,VIRGINIA BEACH & ROSEMONT,  36.840534, -76.098048
1166,PRINCESS ANNE & MANTEO,  36.864911, -76.297190
1167,PRINCESS ANNE & COLONIAL,  36.863604, -76.294397
1168,PRINCESS ANNE & BOTETOURT,  36.862459, -76.292136
1169,PRINCESS ANNE & LLEWELLYN,  36.861481, -76.290362
1170,PRINCESS ANNE & GRANBY,  36.860981, -76.288636
1171,PRINCESS ANNE & ARMISTEAD,  36.860139, -76.285338
1173,PRINCESS ANNE & CHURCH,  36.858201, -76.278587
1174,PRINCESS ANNE & WIDE,  36.857728, -76.277134
1175,PRINCESS ANNE & CHAPEL,  36.857049, -76.275195
1176,PRINCESS ANNE & TIDEWATER,  36.856130, -76.272385
1177,PRINCESS ANNE & HANSON,  36.855168, -76.269445
1178,PRINCESS ANNE & RESERVOIR (BTHS),  36.854632, -76.267697
1179,PRINCESS ANNE & PARK,  36.853863, -76.263885
1180,PRINCESS ANNE & RAINEY,  36.854288, -76.261562
1181,PRINCESS ANNE & KENTON,  36.854561, -76.260072
1182,PRINCESS ANNE & OAKLAWN,  36.854790, -76.258697
1183,PRINCESS ANNE & MAJESTIC,  36.855084, -76.257824
1184,PRINCESS ANNE & NORCHESTER,  36.856187, -76.255489
1185,PRINCESS ANNE & MERRIMAC,  36.857294, -76.253748
1186,PRINCESS ANNE & BALLENTINE,  36.859856, -76.249701
1187,PRINCESS ANNE & GRANDY,  36.860417, -76.248911
1188,PRINCESS ANNE & NEVADA,  36.864152, -76.241448
1189,PRINCESS ANNE & RUSH,  36.865219, -76.239139
1190,PRINCESS ANNE & AZALEA GARDEN 1,  36.866585, -76.235360
1192,PRINCESS ANNE & JUNIPER,  36.867059, -76.230989
1193,PRINCESS ANNE & SEWELLS POINT,  36.867663, -76.229534
1194,PRINCESS ANNE & NORCOVA,  36.868892, -76.227095
1195,PRINCESS ANNE & MCNEAL,  36.870666, -76.223790
1196,PRINCESS ANNE & RIVER OAKS,  36.871842, -76.221596
1197,PRINCESS ANNE & DARDEN,  36.872615, -76.220232
1198,PRINCESS ANNE & GABRIEL,  36.873937, -76.217830
1199,PRINCESS ANNE & KILMER,  36.875046, -76.215107
1201,PRINCESS ANNE & MILITARY,  36.874363, -76.209200
1202,LOWERY & KEMPSVILLE,  36.865652, -76.205688
1203,LOWERY & MILITARY (FrmFrsh),  36.864297, -76.208208
1204,LOWERY & WALMART,  36.864175, -76.208031
1205,LOWERY & KEMPSVILLE,  36.865977, -76.204906
1206,KEMPSVILLE & LAKE TAYLOR HIGH SCHOOL,  36.869252, -76.204298
1207,PRINCESS ANNE & COWAND,  36.875091, -76.212519
1208,PRINCESS ANNE & GABRIEL,  36.874242, -76.217787
1209,PRINCESS ANNE & BEEKMAN,  36.871829, -76.222247
1210,PRINCESS ANNE & MCNEAL,  36.871004, -76.223811
1211,PRINCESS ANNE & HALSTEAD,  36.870120, -76.225390
1212,PRINCESS ANNE & NORCOVA,  36.869208, -76.227072
1213,PRINCESS ANNE & MILTATE,  36.868350, -76.228756
1214,PRINCESS ANNE & EARLY,  36.867148, -76.231647
1216,PRINCESS ANNE & FAIRBANKS,  36.865828, -76.238296
1217,PRINCESS ANNE & MINNESOTA,  36.864787, -76.240598
1218,PRINCESS ANNE & INGLESIDE,  36.863207, -76.243992
1219,PRINCESS ANNE & CROMWELL,  36.861181, -76.248108
1220,PRINCESS ANNE & GODFREY,  36.858308, -76.252378
1221,PRINCESS ANNE & MERRIMAC,  36.857107, -76.254288
1222,PRINCESS ANNE & GRAND BASSA,  36.855759, -76.256484
1223,PRINCESS ANNE & RAINEY,  36.854467, -76.261353
1224,PRINCESS ANNE & PARK,  36.854003, -76.263951
1225,PRINCESS ANNE & MARSHALL,  36.854419, -76.266594
1226,PRINCESS ANNE & MALTBY,  36.854943, -76.268239
1227,PRINCESS ANNE & COURTNEY,  36.855480, -76.270106
1228,PRINCESS ANNE & TIDEWATER,  36.856445, -76.273056
1229,PRINCESS ANNE & CHAPEL,  36.857066, -76.274942
1230,PRINCESS ANNE & WIDE,  36.857711, -76.276779
1231,PRINCESS ANNE & CHURCH,  36.858367, -76.278794
1232,PRINCESS ANNE & ARMISTEAD,  36.860232, -76.285318
1234,PRINCESS ANNE & GRANBY,  36.860902, -76.287917
1235,PRINCESS ANNE & PENDER,  36.862025, -76.291088
1236,PRINCESS ANNE & COLONIAL,  36.863593, -76.294144
1237,PRINCESS ANNE & MANTEO,  36.864900, -76.296921
1238,PRINCESS ANNE & COLLEY,  36.865801, -76.299041
1239,COLLEY & FAIRFAX,  36.860096, -76.300441
1242,WOODIS & COLLEY,  36.856630, -76.303749
1243,COLUMBUS & MARKET,  36.841000, -76.133187
1244,WILSON & LANDSWORTH,  36.823454, -76.269821
1247,CAMPOSTELLA & HUNTERDALE,  36.805309, -76.255666
1248,CAMPOSTELLA & ARBOR GLEN,  36.806980, -76.255839
1249,ATLANTIC & NARROW,  36.803611, -76.263256
1250,PACIFIC & WINSTON SALEM,  36.833652, -75.972456
1252,ATLANTIC & 42ND,  36.870793, -75.982355
1253,ATLANTIC & 43RD,  36.871224, -75.982481
1254,ATLANTIC & 45TH,  36.872807, -75.982947
1255,ATLANTIC & 52ND,  36.879044, -75.984923
1256,ATLANTIC & 56TH,  36.882468, -75.985965
1257,ATLANTIC & 58TH,  36.884128, -75.986451
1258,ATLANTIC & 61ST,  36.886487, -75.987204
1268,ATLANTIC & 68TH,  36.892565, -75.989434
1269,ATLANTIC & 65TH,  36.890550, -75.988618
1270,ATLANTIC & 61ST,  36.886507, -75.987376
1271,ATLANTIC & 57TH,  36.883446, -75.986431
1272,ATLANTIC & 51ST,  36.878537, -75.984914
1273,ATLANTIC & 46TH,  36.874050, -75.983496
1275,ATLANTIC & 43RD,  36.871352, -75.982815
1285,PACIFIC & 6TH,  36.834460, -75.972429
1286,PACIFIC & 11TH,  36.839252, -75.973864
1287,PACIFIC & 16TH,  36.844064, -75.975178
1288,ATLANTIC & NARROW,  36.803441, -76.263008
1289,LIBERTY & OLD ATLANTIC,  36.817287, -76.266117
1290,KEMPSVILLE & KEMPSVILLE CIRCLE,  36.851615, -76.192216
1291,LIBERTY & GREER,  36.816299, -76.263723
1292,LIBERTY & JEFFERSON,  36.816341, -76.264046
1294,KEMPSVILLE & BANGOR,  36.843094, -76.189386
1295,NEWTOWN & KEMPSVILLE,  36.842129, -76.187142
1296,NEWTOWN & GREENWICH,  36.844153, -76.184506
1302,KEMPSVILLE & WELLVILLE,  36.853909, -76.193349
1303,GREAT NECK & WILLOW OAK,  36.910228, -76.067657
1304,GREAT NECK & WILLOW OAK,  36.910003, -76.067928
1305,NEWTOWN & LARRY,  36.849518, -76.179461
1307,NEWTOWN & ELAM,  36.851283, -76.178555
1308,NEWTOWN & ETHAN ALLEN,  36.849812, -76.179601
1309,NEWTOWN & GREENWICH,  36.843644, -76.185317
1310,KEMPSVILLE & BANGOR,  36.843180, -76.189003
1311,KEMPSVILLE & BLACKSTONE,  36.844043, -76.189971
1312,VIRGINIA BEACH & BYRD,  36.842074, -76.052499
1315,NEWTOWN & REDSTONE,  36.857008, -76.176848
1316,BAKER & HAMPSHIRE (near side),  36.860420, -76.175875
1317,BAKER & HAMPSHIRE (mdblk),  36.862541, -76.177410
1318,BAKER & BAKER COURT,  36.864108, -76.178425
1320,NORTHAMPTON & WESLEYAN,  36.877764, -76.191980
1321,NORTHAMPTON & BURTON STATION,  36.880767, -76.187139
1322,NORTHAMPTON & BAKER (far side),  36.883930, -76.182292
1323,NORTHAMPTON & BAYSIDE,  36.891559, -76.171553
1324,NORTHAMPTON & SHELL (mid block),  36.895354, -76.155264
1325,NORTHAMPTON & JACK FROST,  36.894780, -76.157896
1326,NORTHAMPTON & BAYSIDE,  36.892350, -76.168752
1327,NORTHAMPTON & DIAMOND SPRINGS,  36.886621, -76.179716
1328,NORTHAMPTON & BAKER (near side),  36.884376, -76.182210
1329,NORTHAMPTON & BAKER (far side),  36.883206, -76.184034
1330,NORTHAMPTON & BURTON STATION,  36.880765, -76.187748
1332,WESLEYAN & COLLEGE,  36.872158, -76.185273
1333,BAKER & CAMPUS,  36.869722, -76.181109
1334,BAKER & LAKE EDWARD,  36.864800, -76.178972
1335,BAKER & HAMPSHIRE,  36.862179, -76.177281
1336,BAKER & HAMPSHIRE (far side),  36.861133, -76.176526
1337,NEWTOWN & LAKE EDWARD,  36.858006, -76.176513
1340,INDEPENDENCE & COLUMBUS,  36.840343, -76.137115
1342,INDEPENDENCE & KEENER,  36.829234, -76.135875
1344,HOLLAND & COMMUTER,  36.821655, -76.123935
1345,HOLLAND & S. PLAZA,  36.819275, -76.120131
1346,OCEAN VIEW & FIRST VIEW,  36.956632, -76.254209
1354,ROSEMONT & HOLLAND,  36.812344, -76.098308
1356,ROSEMONT & NORTHWOOD,  36.802477, -76.100018
1357,ROSEMONT & DAHLIA,  36.798166, -76.098917
1358,ROSEMONT & LYNNHAVEN (far),  36.794828, -76.098825
1359,ROSEMONT & BUCKNER,  36.788995, -76.097195
1360,ROSEMONT & BUCKNER,  36.788660, -76.096653
1361,ROSEMONT & PRIMROSE,  36.793727, -76.098855
1362,LYNNHAVEN & PRIMROSE,  36.794800, -76.093973
1363,LYNNHAVEN & CRIMSON HOLLY,  36.796263, -76.088224
1365,LYNNHAVEN & RIVERBEND,  36.803969, -76.082631
1366,LYNNHAVEN & CHERIE,  36.810541, -76.072045
1367,LYNNHAVEN & CHERIE (mid-block),  36.812026, -76.069845
1368,LYNNHAVEN  MALL,  36.815248, -76.068094
1370,LYNNHAVEN & SOUTHERN,  36.840349, -76.063731
1371,FIRST COLONIAL & CAMELOT,  36.867072, -76.029689
1374,GREAT NECK & GODFREY,  36.884289, -76.047194
1375,GREAT NECK & GREEN HILL,  36.895220, -76.060059
1376,SHORE & GREAT NECK,  36.912134, -76.069584
1377,SHORE & EBB TIDE,  36.911228, -76.072418
1378,SHORE & STRATFORD,  36.907971, -76.097109
1379,SHORE & SHADY OAKS,  36.907548, -76.108128
1380,SHORE & BAYVILLE,  36.907033, -76.113112
1381,SHORE & TREASURE ISLAND,  36.905792, -76.119631
1382,SHORE & TREASURE ISLAND (mid-block),  36.904912, -76.123935
1383,SHORE & VANTAGE,  36.904431, -76.126366
1384,SHORE & GREENWELL,  36.904255, -76.125957
1385,SHORE & TREASURE ISLAND,  36.905482, -76.119925
1386,SHORE & SUNVISTA,  36.907334, -76.107608
1387,SHORE & MYSTIC COVE,  36.907719, -76.102663
1388,SHORE & ROCKBRIDGE,  36.907888, -76.100050
1389,SHORE & STRATFORD,  36.907763, -76.097269
1390,SHORE & STARFISH,  36.910189, -76.077751
1391,SHORE & SEA SHELL,  36.910671, -76.074575
1392,SHORE & EBB TIDE,  36.910958, -76.072667
1395,GREAT NECK & THOMAS BISHOP,  36.896720, -76.062552
1396,GREAT NECK & RIVER,  36.891828, -76.055481
1397,GREAT NECK & FALCON,  36.889150, -76.051412
1398,GREAT NECK & SHOREHAVEN,  36.886342, -76.049197
1399,GREAT NECK & MILLWOOD,  36.880356, -76.043847
1404,FIRST COLONIAL & BANCROFT HALL,  36.866280, -76.029527
1406,LYNNHAVEN & SOUTHERN,  36.838345, -76.065145
1407,LYNNHAVEN & VIKING,  36.828720, -76.067392
1408,LYNNHAVEN & S LYNNHAVEN (FAR),  36.810414, -76.072842
1409,LYNNHAVEN & MAPLETON,  36.809637, -76.074005
1410,LYNNHAVEN & LAMPLIGHT,  36.805689, -76.080342
1411,LYNNHAVEN & HOLLAND,  36.798323, -76.086894
1412,LYNNHAVEN & CRIMSON HOLLY,  36.796572, -76.088309
1413,ROSEMONT & MOUNTAIN,  36.797052, -76.098430
1414,ROSEMONT & SHAWN,  36.799393, -76.098800
1415,ROSEMONT & STONESHORE,  36.805940, -76.100204
1416,ROSEMONT & WILLOW LAKE,  36.809033, -76.099287
1417,ROSEMONT & HOLLAND,  36.811891, -76.098022
1418,FIRST COLONIAL & WILL O WISP,  36.863196, -76.027887
1423,VIRGINIA BEACH & HUTTON,  36.841522, -76.056326
1424,SHORE & STARFISH,  36.910379, -76.078029
1425,ROSEMONT & BUNYAN,  36.809983, -76.099176
1427,PRINCESS ANNE & BAXTER,  36.822388, -76.151167
1428,HOLLAND & COMMUTER,  36.821792, -76.123747
1429,INDEPENDENCE & EDWIN,  36.826991, -76.131852
1430,INDEPENDENCE & WICKLOW,  36.829294, -76.135538
1432,FIRST COLONIAL & SOUTHHALL,  36.856859, -76.025741
1433,LYNNHAVEN & PRIMROSE,  36.795063, -76.093894
1434,INDEPENDENCE & BONNEY,  36.838310, -76.136770
1435,HOLLAND & S. PLAZA,  36.820419, -76.121551
1440,HOLLAND & PLAZA,  36.818230, -76.118451
1441,HOLLAND & WATERS,  36.817524, -76.117346
1442,HOLLAND & CHASEWAY,  36.814993, -76.104505
1443,HOLLAND & CHIMNEY HILL,  36.814075, -76.101254
1444,HOLLAND & GARFIELD,  36.812427, -76.096599
1445,HOLLAND & CHANTRY,  36.811673, -76.095431
1446,HOLLAND & NORTHWOOD,  36.808939, -76.092910
1447,HOLLAND & STONESHORE,  36.806032, -76.090725
1448,HOLLAND & GREEN RUN,  36.801510, -76.087171
1449,HOLLAND & GREEN RUN,  36.801913, -76.087134
1450,HOLLAND & DIANA LEE,  36.809512, -76.092954
1451,HOLLAND & CHANTRY,  36.811736, -76.095002
1452,HOLLAND & GARFIELD,  36.812578, -76.096274
1453,HOLLAND & CHIMNEY HILL,  36.814298, -76.101394
1454,HOLLAND & GOVERNORS,  36.816208, -76.108434
1455,HOLLAND & WINDSOR OAKS,  36.816282, -76.113021
1456,GENERAL BOOTH & CULVER,  36.774958, -76.006426
1457,GENERAL BOOTH & HUBBELL,  36.782271, -76.001232
1458,GENERAL BOOTH & EDISON,  36.779322, -76.002897
1459,HOLLAND & WINDSOR OAKS,  36.816153, -76.111282
1460,INTERNATIONAL & SEAHAWK,  36.815638, -76.062876
1461,INTERNATIONAL & RELIANCE,  36.811611, -76.057070
1466,GENERAL BOOTH & DAM NECK,  36.787612, -75.998213
1470,INTERNATIONAL & SEAHAWK,  36.816036, -76.063104
1481,GENERAL BOOTH & BIRDNECK,  36.810835, -75.989674
1483,GENERAL BOOTH & RUDEE POINT,  36.828929, -75.973610
1485,PACIFIC & 25TH,  36.853087, -75.977512
1486,PACIFIC & 28TH,  36.856138, -75.978332
1487,PACIFIC & 34TH,  36.861920, -75.980003
1488,PACIFIC & 36TH,  36.864269, -75.980631
1489,GENERAL BOOTH & HARBOUR,  36.829230, -75.973651
1490,GENERAL BOOTH & VA AQUARIUM,  36.820658, -75.982877
1492,GENERAL BOOTH & BIRDNECK,  36.809431, -75.990442
1493,GENERAL BOOTH & OCEANA,  36.793977, -75.995517
1500,PRINCESS ANNE & CHEYENNE,  36.839945, -76.182899
1501,PRINCESS ANNE & HILL PRINCE,  36.835039, -76.178633
1502,PRINCESS ANNE & KEMPSHIRE,  36.824965, -76.157814
1503,PRINCESS ANNE & BAXTER,  36.822639, -76.151797
1504,PRINCESS ANNE & EDWIN,  36.815002, -76.144722
1505,PRINCESS ANNE & TIMBERLAKE,  36.810403, -76.138177
1506,PRINCESS ANNE & PLAZA,  36.802706, -76.132379
1507,PRINCESS ANNE & PARLIAMENT,  36.828705, -76.168500
1508,PRINCESS ANNE & OVERLAND,  36.827128, -76.162183
1510,PRINCESS ANNE & DAM NECK,  36.775684, -76.091564
1511,INDEPENDENCE & CULLEN,  36.888374, -76.137369
1512,PRINCESS ANNE & DEGRASSE,  36.753013, -76.056180
1514,PRINCESS ANNE & GENERAL BOOTH,  36.760373, -76.018845
1515,PRINCESS ANNE & PARLIAMENT,  36.828048, -76.166528
1516,PRINCESS ANNE & CAPOT,  36.830493, -76.173312
1523,PRINCESS ANNE & GENERAL BOOTH,  36.759564, -76.020886
1525,VIRGINIA BEACH & CYPRESS,  36.843828, -75.983515
1526,UPTON & NIMMO,  36.760030, -76.005400
1527,PRINCESS ANNE & DEGRASSE,  36.752975, -76.055935
1529,PRINCESS ANNE & DAM NECK,  36.778358, -76.095223
1530,UNIVERSITY & FACULTY,  36.784086, -76.096678
1537,PRINCESS ANNE & BRANTINGHAM,  36.800760, -76.130446
1538,PRINCESS ANNE & CAMBELTON,  36.808176, -76.135002
1539,PRINCESS ANNE & TIMBERLAKE,  36.810880, -76.138343
1540,PRINCESS ANNE & EDWIN,  36.815220, -76.144372
1541,PRINCESS ANNE & FOREST,  36.825611, -76.158783
1543,PORTSMOUTH & CHESTNUT,  36.818747, -76.307778
1544,PORTSMOUTH & FREDERICK,  36.816920, -76.325861
1546,PORTSMOUTH & ELM 1,  36.819210, -76.311023
1547,PORTSMOUTH & ELM 2,  36.819414, -76.312842
1549,PORTSMOUTH & LANSING,  36.818752, -76.317511
1550,COUNTY & COURT,  36.833904, -76.299423
1551,COURT & CRAWFORD,  36.831360, -76.300809
1552,PORT CENTRE & MADISON,  36.822276, -76.297207
1553,MADISON & 7TH,  36.820688, -76.301803
1554,GEORGE WASHINGTON & WIRT,  36.813490, -76.313386
1555,GEORGE WASHINGTON & FREDERICK,  36.811377, -76.315916
1556,GEORGE WASHINGTON & GREENWOOD (near side),  36.807490, -76.319241
1557,GEORGE WASHINGTON & HANBURY,  36.804785, -76.321445
1558,AFTON & GEORGE WASHINGTON,  36.802769, -76.321840
1559,AFTON & DECATUR,  36.801743, -76.318602
1560,GEORGE WASHINGTON & CHANNING,  36.801933, -76.323205
1561,GEORGE WASHINGTON & GARRETT,  36.798954, -76.325071
1562,GEORGE WASHINGTON & WOODLAND,  36.797767, -76.325805
1563,GEORGE WASHINGTON & RODGERS,  36.796559, -76.326633
1564,VICTORY & GEORGE WASHINGTON,  36.795350, -76.328815
1565,VICTORY & PUEBLO,  36.795620, -76.330502
1566,GREENWOOD & CLAY,  36.799809, -76.364465
1568,VICTORY & GREENWOOD,  36.801407, -76.352173
1569,VICTORY & FREEDOM,  36.804810, -76.354168
1570,MCLEAN & BELMONT,  36.811043, -76.352455
1571,VICTORY & ELMHURST,  36.809896, -76.358013
1575,VICTORY & DEEP CREEK,  36.795983, -76.335305
1576,VICTORY & SEBAGO,  36.795711, -76.332020
1577,VICTORY & HURON,  36.795225, -76.329072
1578,GEORGE WASHINGTON & RODGERS,  36.796250, -76.326421
1579,GEORGE WASHINGTON & WOODLAND,  36.797518, -76.325742
1580,GEORGE WASHINGTON & GARRETT,  36.798710, -76.325009
1582,GEORGE WASHINGTON & GREENWOOD,  36.807159, -76.319346
1583,GEORGE WASHINGTON & FREDERICK,  36.811141, -76.315943
1584,GEORGE WASHINGTON & ELM,  36.814536, -76.311440
1587,HIGH & CRAWFORD,  36.835237, -76.298051
1589,PORTSMOUTH & PIEDMONT,  36.818418, -76.319247
1590,FLORIDA & HIGH,  36.835028, -76.336942
1591,HIGH & WATSON,  36.834503, -76.334496
1592,HIGH & CUTHERELL,  36.834539, -76.332728
1593,CUTHERELL & MCKINLEY,  36.833001, -76.331730
1594,ROMANESQUE & MARKHAM,  36.831433, -76.331618
1595,TURNPIKE & HOWARD,  36.827559, -76.334932
1596,TURNPIKE & FREDERICK,  36.825630, -76.338108
1597,TURNPIKE & RODMAN,  36.820660, -76.346366
1598,TURNPIKE & UTAH,  36.819252, -76.348679
1599,TURNPIKE & KINGS,  36.816957, -76.352470
1600,MCLEAN & AIRLINE,  36.814365, -76.355491
1601,PORTSMOUTH & MOHAWK,  36.816274, -76.362152
1602,PORTSMOUTH & CATAWBA,  36.817163, -76.365751
1603,PORTSMOUTH & BYERS,  36.818256, -76.371891
1604,PORTSMOUTH & JEWELL,  36.818803, -76.375177
1605,PORTSMOUTH & ELMHURST,  36.819614, -76.379572
1606,PORTSMOUTH & ROBIN,  36.820902, -76.386875
1607,PORTSMOUTH & BOB WHITE,  36.821480, -76.390168
1608,PORTSMOUTH & TAYLOR,  36.823952, -76.411650
1609,PORTSMOUTH & CAPRI CIRCLE W (Kmart),  36.822083, -76.420331
1610,PORTSMOUTH & CAPRI,  36.821324, -76.422424
1611,PORTSMOUTH & ROBIN,  36.820672, -76.386766
1612,PORTSMOUTH & HAYSOM,  36.819345, -76.379181
1613,PORTSMOUTH & STANLEY,  36.818563, -76.374860
1614,PORTSMOUTH & BYERS,  36.818190, -76.372444
1615,MCLEAN & COURT,  36.814096, -76.355068
1616,MCLEAN & TURNPIKE,  36.815115, -76.355483
1617,TURNPIKE & UTAH,  36.819476, -76.348051
1618,TURNPIKE & LENORA,  36.824158, -76.340321
1619,TURNPIKE & FREDERICK,  36.825358, -76.338234
1620,TURNPIKE & PRESTON,  36.827580, -76.334687
1621,TURNPIKE & PHILLIPS,  36.829368, -76.331673
1622,ROMANESQUE & MARKHAM,  36.831346, -76.331391
1623,CUTHERELL & MCKINLEY,  36.833189, -76.331499
1624,CUTHERELL & HIGH,  36.834453, -76.332550
1625,HIGH & WATSON,  36.834614, -76.334275
1633,HIGH & EFFINGHAM,  36.835088, -76.306389
1634,EFFINGHAM & SOUTH,  36.832669, -76.306910
1636,EFFINGHAM & COUNTY,  36.832996, -76.306681
1637,EFFINGHAM & BRIGHTON,  36.826983, -76.306648
1640,EFFINGHAM & LINCOLN,  36.824359, -76.306504
1641,EFFINGHAM & LINCOLN,  36.824365, -76.306239
1642,EFFINGHAM & FAYETTE,  36.822478, -76.306425
1643,EFFINGHAM & PALMER,  36.823060, -76.306154
1644,EFFINGHAM & GARFIELD,  36.821005, -76.306365
1645,EFFINGHAM & GARFIELD,  36.821541, -76.306088
1646,EFFINGHAM & ARGYLE,  36.819500, -76.306285
1647,EFFINGHAM & PORTSMOUTH,  36.819499, -76.306010
1650,GEORGE WASHINGTON & CHANNING,  36.801724, -76.323191
1685,HIGH & WASHINGTON,  36.835157, -76.303224
1686,HIGH & TWINE,  36.835029, -76.316907
1687,HIGH & EFFINGHAM,  36.835244, -76.307375
1690,HIGH & CHESTNUT,  36.835051, -76.308148
1691,HIGH & ELM,  36.834994, -76.312047
1692,HIGH & DINWIDDIE,  36.835187, -76.302106
1693,HIGH & WILLIAMSBURG,  36.834945, -76.319801
1694,HIGH & YORKTOWN,  36.834884, -76.322455
1695,HIGH & POTOMAC,  36.834467, -76.340448
1696,HIGH & CUMBERLAND,  36.834400, -76.343721
1697,HIGH & RODMAN,  36.835802, -76.347590
1698,HIGH & WILLETT,  36.837440, -76.350220
1699,HIGH & GRAYSON,  36.840202, -76.355552
1700,HIGH & SEAGROVE,  36.845510, -76.369046
1701,HIGH & SHIRLEY,  36.846835, -76.371610
1702,HIGH & GRAYSON,  36.840385, -76.356258
1703,HIGH & DOGWOOD,  36.857743, -76.387167
1704,HIGH & BON SECOURS,  36.859669, -76.390078
1705,HIGH & SHIRLEY,  36.846856, -76.371869
1706,HIGH & BON SECOURS,  36.859637, -76.389822
1707,HIGH & REESE,  36.854044, -76.382278
1708,HIGH & FERGUSON,  36.854564, -76.382763
1709,HIGH & CEDAR,  36.852363, -76.379721
1710,HIGH & STERLING POINT,  36.851583, -76.378826
1711,HIGH & ORANGE,  36.838967, -76.353106
1712,HIGH & WILLIAMSBURG,  36.834823, -76.320575
1713,HIGH & LOUDOUN,  36.834271, -76.343656
1714,HIGH & JAMESTOWN,  36.834727, -76.324189
1715,HIGH & COURT,  36.835370, -76.301175
1716,HIGH & WASHINGTON,  36.835314, -76.304365
1717,HIGH & CHESTNUT,  36.835213, -76.308805
1725,ELM & SOUTH,  36.830845, -76.312830
1726,ELM & DUKE,  36.827518, -76.312653
1727,LINCOLN & CAMDEN,  36.824484, -76.313596
1729,LINCOLN & CHARLESTON,  36.824387, -76.316830
1730,LINCOLN & DES MOINES,  36.824332, -76.318623
1731,LINCOLN & AZALEA,  36.824274, -76.320381
1734,LINCOLN & NASHVILLE,  36.824164, -76.324095
1735,COLUMBUS & DALE,  36.823692, -76.325134
1736,COLUMBUS & PALMER,  36.822691, -76.325091
1737,COLUMBUS & DALE,  36.821206, -76.325017
1738,DEEP CREEK & GRAHAM,  36.818337, -76.325832
1739,DEEP CREEK & PORTSMOUTH,  36.816020, -76.329099
1740,DEEP CREEK & BALDWIN,  36.813336, -76.328646
1741,DEEP CREEK & CHARLES,  36.811374, -76.327705
1742,DEEP CREEK & BENTON,  36.809637, -76.328888
1743,GREENWOOD & MAUPIN,  36.806426, -76.333156
1744,GREENWOOD & PARADISE,  36.805790, -76.343863
1752,MCLEAN & COLLEGE,  36.807047, -76.348020
1754,GREENWOOD & PARADISE,  36.805573, -76.343759
1755,GREENWOOD & INDEPENDENCE,  36.806171, -76.335625
1756,GREENWOOD & MAUPIN,  36.806382, -76.331964
1757,GREENWOOD & DEEP CREEK,  36.806490, -76.329228
1758,DEEP CREEK & BENTON,  36.808953, -76.329017
1759,DEEP CREEK & EDISON,  36.812792, -76.328171
1760,DEEP CREEK & PENNOCK,  36.815066, -76.329329
1761,DEEP CREEK & FREDERICK,  36.817709, -76.326836
1762,COLUMBUS & LEXINGTON,  36.820080, -76.324448
1763,COLUMBUS & JEFFERSON,  36.821559, -76.324913
1764,COLUMBUS & PALMER,  36.822513, -76.324966
