stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
501,62008,"N Lorcom Lane, EB @ N Monroe Street, NS",38.900551,-77.102590,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=501
502,53041,"Sycamore Street, SB @ 26th Street N, NS",38.894731,-77.157675,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=502
503,53204,"Sycamore Street, NB @ 26th Street N, NS",38.894382,-77.157483,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=503
504,53248,"N Quincy Street , SB @ Washington Blvd, FS",38.885822,-77.108288,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=504
505,53001,"N Quincy Street, NB @ Washington Blvd, NS",38.885863,-77.108067,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=505
513,42001,"Ballston Metro, Fairfax Dr, EB @ N Stafford St, NS",38.882088,-77.111083,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=513
517,75001,"Ballston Metro, N Stafford St, SB @ Fairfax Dr, NS",38.881809,-77.110541,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=517
521,53024,"N Glebe Road, SB @ N River Street, NS",38.924893,-77.126314,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=521
530,42026,"Pentagon Metro @ Bay U4",38.868527,-77.054528,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=530
531,42214,"S Courthouse Road, NB @ 2nd Street S, NS",38.871430,-77.081669,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=531
533,42208,"Columbia Pike, WB @ S Orme Street, NS",38.866569,-77.071720,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=533
534,42021,"Columbia Pike, EB @ S Orme Street, FS",38.866473,-77.071416,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=534
543,82101,"24th Road S, WB @ S Glebe Road , FS",38.848179,-77.081113,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=543
545,75101,"Wakefield HS, S Dinwiddie, NB @ S Chesterfield, FS",38.845871,-77.109285,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=545
549,13188,"S KENMORE ST & 24TH ST S",38.848245,-77.084590,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=549
550,13126,"S KENMORE ST & 22ND ST S",38.849703,-77.085420,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=550
553,74015,"Walter Reed Drive, NB @ 19th Street S, NS",38.853093,-77.089516,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=553
554,74024,"S Monroe Street, NB @ 16th Street S, NS",38.855469,-77.091477,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=554
558,42009,"Washington Blvd, SB @ 9th Street N, NS",38.883035,-77.092030,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=558
559,42010,"Washington Blvd, SB @ 7th Street N, NS",38.881044,-77.090774,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=559
560,42011,"Washington Blvd, SB @ 3rd Street N, NS",38.878902,-77.089025,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=560
561,42016,"S Courthouse Road, SB @ 6th Street S, NS",38.869096,-77.081368,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=561
562,42017,"S Courthouse Road, SB @ 8th Street S, NS",38.866838,-77.080983,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=562
563,42018,"S Courthouse Road, SB @ 9th Street S, FS",38.864816,-77.080550,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=563
564,42019,"Columbia Pike, EB @ S Scott Street, NS",38.864830,-77.077835,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=564
565,42025,"Army Navy Drive, NB @ S Hayes Street, NS",38.865328,-77.058972,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=565
566,42203,"Army Navy Drive, WB @ S Fern Street, NS",38.865241,-77.056318,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=566
567,42210,"Columbia Pike, WB @ S Scott Street, FS",38.865088,-77.077526,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=567
568,42211,"S Courthouse Road, NB @ 9th Street S, NS",38.864980,-77.080410,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=568
569,42212,"S Courthouse Road, NB @ 8th Street S, FS",38.866991,-77.080813,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=569
570,42213,"S Courthouse Road, NB @ 5th Street S, NS",38.869600,-77.081300,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=570
571,42215,"Washington Blvd, NB @ N Wayne Street, NS",38.876579,-77.085247,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=571
572,42216,"Washington Blvd, NB @ N Barton Street, FS",38.877438,-77.086431,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=572
574,42217,"Washington Blvd, NB @ 3rd Street N, NS",38.878571,-77.088018,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=574
575,42218,"Washington Blvd, NB @ N Bryan Street, NS",38.879400,-77.089177,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=575
576,42219,"Washington Blvd, NB @ N Pershing Drive, NS",38.880647,-77.090183,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=576
577,42220,"Washington Blvd, NB @ 9th Street N, NS",38.882740,-77.091496,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=577
578,41205,"Wilson Blvd, WB @ N Herndon Street, FS",38.887340,-77.095279,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=578
579,41236,"Wilson Blvd, WB @ 10th Street N, NS",38.884804,-77.098380,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=579
580,41237,"Wilson Blvd, WB @ N Monroe Street, FS",38.881931,-77.102948,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=580
805,53227,"Military Road, SB @ Chainbridge EXIT, FS",38.924038,-77.122069,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=805
806,53229,"Military Road, SB @ 37th Street N, MB",38.922146,-77.121083,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=806
807,53230,"Military Road, SB @ 37th Street N, FS",38.920944,-77.120717,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=807
808,53046,"Military Road, NB @ 36th Street N, FS",38.918041,-77.119258,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=808
809,53249,"Military Road, SB @ 36th Street  N, FS",38.917619,-77.119197,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=809
810,53045,"Military Road, NB @ Nelly Curtis Drive, NS",38.903564,-77.108081,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=810
811,52230,"Washington Blvd, EB@ N Utah Street",38.885428,-77.113828,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=811
812,41032,"Wilson Blvd, EB @ 10th Street N, FS",38.884734,-77.098234,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=812
813,42221,"N Garfield Street, NB @ 11th Street N, NS",38.886078,-77.093752,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=813
814,42008,"Washington Blvd, SB @ 10th Street N, NS",38.884641,-77.093345,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=814
815,42012,"Washington Blvd, SB @ N Brookside Drive, FS",38.877386,-77.086861,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=815
817,42014,"Washington Blvd, SB @ Arlington Blvd (service), NS",38.875663,-77.084472,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=817
818,42207,"Columbia Pike, WB @ S Oak Street, NS",38.867402,-77.068531,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=818
819,42022,"Columbia Pike, EB @ S Oak Street, FS",38.867232,-77.068533,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=819
820,42206,"S Joyce Street, SB @ Citco , NS",38.869388,-77.063993,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=820
821,42023,"S Joyce Street, NB @ Across from Citco, MB",38.869180,-77.064153,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=821
822,42205,"Army Navy Drive, WB @ S Joyce Street, NS",38.866030,-77.062240,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=822
823,42024,"Army Navy Drive, NB @ S Joyce Street, FS",38.865691,-77.061809,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=823
825,42202,"Army Navy Drive, WB @ S Eads Street, FS",38.865106,-77.055238,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=825
867,52204,"26th Street N, WB @ Sycamore Street, FS",38.894504,-77.157901,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=867
879,75021,"7th Road S, EB @ S Greenbrier Street, NS",38.857787,-77.120082,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=879
880,42204,"Army Navy Drive, WB @ S Hayes Street, FS",38.865720,-77.060018,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=880
885,53011,"Military Road, NB @ 24th Road N, NS",38.902637,-77.108337,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=885
926,82007,"Shirlington Station, 2975 S Quincy Street, NB",38.839380,-77.087407,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=926
927,77002,"Arlington Mill Drive, WB @  S Taylor Street , FS",38.843759,-77.091807,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=927
928,77003,"Arlington Mill Drive, WB @ 28th Street S, FS",38.845437,-77.095924,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=928
929,77004,"Walter Reed Drive, NB @ S Randolph Street, NS",38.847692,-77.094425,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=929
930,77005,"Walter Reed Drive, NB @ S Pollard Street, FS",38.849953,-77.092707,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=930
931,77006,"Walter Reed Drive, NB @ S Nelson Street , FS",38.852045,-77.091088,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=931
934,77010,"Walter Reed Drive, NB @ 13th Road S , NS",38.858810,-77.087490,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=934
935,77011,"Walter Reed Drive, NB @ 13th Street S, NS",38.859730,-77.087180,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=935
941,87001,"Army Navy Drive, WB @ S Lynn Street, FS",38.865547,-77.065263,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=941
942,87002,"Army Navy Drive, SB @ S Nash Street, NS",38.863878,-77.067850,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=942
943,87003,"Army Navy Drive, SB @ 18th Street S, NS",38.859597,-77.069233,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=943
944,87019,"Army Navy Drive, SB @ 18th Street S, FS",38.858716,-77.069847,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=944
945,87004,"Army Navy Drive, SB @ 20th Street S, NS",38.855623,-77.072159,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=945
946,87005,"Army Navy Drive, SB @ 22nd Street S, NS",38.854262,-77.073046,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=946
947,87006,"Army Navy Drive, SB @ 23rd Street , NS",38.853196,-77.073819,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=947
948,87007,"Army Navy Drive, SB @ 28th Street S, FS",38.851254,-77.075243,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=948
949,87008,"Army Navy Drive, SB @ 25th Street , NS",38.848384,-77.077496,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=949
950,87018,"S Adams Street, EB @ 25th Street S, FS",38.846886,-77.077651,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=950
951,87009,"26th Street S, NB @ S Veitch Street , NS",38.846964,-77.075833,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=951
952,87010,"26th Street S, NB @ S Troy Street, FS",38.848186,-77.075135,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=952
953,87011,"28th Street S, EB @ 26th Street S, FS",38.848574,-77.074272,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=953
954,87012,"28th Street S, EB @ 1428 28th Street S, MB",38.847110,-77.072247,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=954
955,87013,"28th Street S, EB @ S Mead Street, NS",38.846454,-77.070538,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=955
956,87014,"S Lang Street, SB @ 28th Street S, FS",38.845832,-77.066956,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=956
957,87015,"S Glebe Road, WB @ S Mead Street, NS",38.844841,-77.068725,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=957
958,87016,"S Glebe Road, WB @ S Troy Street, NS",38.844538,-77.071463,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=958
959,87017,"S Glebe Road, WB @ S Adams Street , NS",38.844173,-77.074669,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=959
961,82102,"Shirlington Road, SB @ 25th Street S, FS",38.847015,-77.083916,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=961
962,82103,"Shirlington Road, SB @ S Kemper Road, NS",38.844817,-77.084741,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=962
966,87210,"S Glebe Road, EB @ S Adams Street, FS",38.844023,-77.074588,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=966
967,87211,"S Glebe Road, EB @ S Troy Street, FS",38.844299,-77.071489,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=967
968,87212,"S Glebe Road, EB @ S Meade Street , FS",38.844668,-77.068535,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=968
969,87213,"28th Street S, WB @ opposite 1400, MB",38.846828,-77.071209,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=969
970,87214,"28th Street S, WB @ 1501 28th Street S, MB",38.847565,-77.072814,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=970
971,87215,"28th Street S, WB @ 26th Street S, NS",38.848750,-77.074180,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=971
972,87216,"26th Street S, SB @ S Troy Street, FS",38.848509,-77.075119,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=972
973,87217,"26th Street S, SB @ 25th Street S, FS",38.847712,-77.075575,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=973
974,87218,"S Adams Street, NB @ 26th Street S, FS",38.846514,-77.077244,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=974
975,87226,"Army Navy Drive, NB @ 25th Street S, FS",38.848119,-77.077372,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=975
976,87219,"Army Navy Drive, NB @ 28th Street S, NS",38.851500,-77.074834,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=976
977,87220,"Army Navy Drive, NB @ 23rd Street S, NS",38.852988,-77.073814,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=977
978,87221,"Army Navy Drive, NB @ 22nd Street S, FS",38.854401,-77.072736,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=978
979,87222,"Army Navy Drive, NB @ 20th Street S, FS",38.855807,-77.071893,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=979
980,87223,"Army Navy Drive, NB @ 18th Street S, NS",38.858905,-77.069465,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=980
981,87224,"Army Navy Dr, NB @ S Nash St (Horizon APTS), FS",38.863750,-77.067666,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=981
982,87225,"Army Navy Drive, NB @ S Lynn Street, NS",38.865345,-77.065268,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=982
985,77015,"Walter Reed Drive, NB @ 6th Street S, NS",38.867474,-77.087856,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=985
986,77016,"Clarendon Blvd, EB @ N Fillmore Street, NS",38.887710,-77.093320,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=986
988,77210,"Walter Reed Drive, SB @ S Randolph Street , NS",38.848080,-77.094458,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=988
992,77201,"Walter Reed Drive, SB @ 8th Street S, NS",38.866039,-77.087871,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=992
993,77202,"Walter Reed Drive, SB @ 9th Street S, NS",38.864406,-77.087525,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=993
994,77203,"Walter Reed Drive, SB @ Columbia Pike, FS",38.862261,-77.087136,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=994
995,77204,"Walter Reed Drive, SB @ 13th Street S, NS",38.860105,-77.087358,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=995
996,77205,"Walter Reed Drive, SB @ 13th Road S, FS",38.858872,-77.087721,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=996
997,77206,"Walter Reed Drive, SB @ 15th Street S, NS",38.857171,-77.088282,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=997
998,77207,"Walter Reed Drive, SB @ Glebe Road, NS",38.856110,-77.088585,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=998
999,77214,"Walter Reed Drive, SB @ 18th Street S, NS",38.853920,-77.089116,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=999
1000,77208,"Walter Reed Drive, SB @ 19th Street S, FS",38.851812,-77.091561,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1000
1001,77209,"Walter Reed Drive, SB @ S Pollard Street , NS",38.850003,-77.092963,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1001
1002,77215,"Arlington Mill Drive, EB @ 28th Road S, NS",38.845339,-77.096184,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1002
1003,77211,"Arlington Mill Drive, EB @ 28th Road S, FS",38.844802,-77.094992,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1003
1004,77212,"Arlington Mill Drive, EB @ S Taylor Street, NS",38.843654,-77.092072,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1004
1005,77213,"Arlington Mill Drive, EB @ S Randolph Street, NS",38.841871,-77.088991,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1005
1006,77001,"Arlington Mill Drive, WB @ S Randolph Street, FS",38.842481,-77.089856,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1006
1007,77008,"Walter Reed Drive, NB @ 16th Road S, NS",38.855799,-77.088319,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1007
1008,77009,"Walter Reed Drive, NB @ 16th Street S , NS",38.856554,-77.088153,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1008
1009,77012,"Walter Reed Drive, NB @ Columbia Pike, NS",38.862030,-77.086861,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1009
1010,77017,"Walter Reed Drive, NB @ Columbia Pike , FS",38.862880,-77.086937,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1010
1011,77013,"Walter Reed Drive, NB @ 9th Street S, NS",38.863913,-77.087166,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1011
1012,77014,"Walter Reed Drive, NB @ 8th Street S, NS",38.865645,-77.087526,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1012
1013,61019,"N Veitch Street, NB @ Wilson Blvd, FS",38.891919,-77.085828,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1013
1014,62016,"Court House Metro, 15th St N, EB @ N Uhle St, NS",38.890685,-77.084636,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1014
1015,42222,"Washington Blvd, NB @ 10th Street N, FS",38.884865,-77.093224,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1015
1016,42223,"Wilson Blvd, WB @ N Randolph Street, NS",38.879995,-77.108711,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1016
1017,87227,"28th Street S, WB @ S Lang Street, FS",38.846183,-77.067296,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1017
1018,77216,"N Highland Street, SB @ Clarendon Blvd, FS",38.886462,-77.094958,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1018
1020,75129,"Wilson Blvd, EB @ N Wakefield Street, FS",38.879530,-77.115404,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1020
1022,62215,"Lee Highway, EB @ N Utah Street, MB ",38.897124,-77.114199,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1022
1023,75002,"Wilson Blvd, SB @ N Taylor Street, NS",38.880140,-77.112232,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1023
1025,26204,"W Broad St at Birch St  NS",38.893604,-77.188873,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1025
1026,26008,"E Broad St at Buxton Rd FS",38.876705,-77.162285,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1026
1027,26010,"E Broad St at Cherry St NS",38.878937,-77.165893,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1027
1028,26007,"E Broad St at Church Pl FS",38.875683,-77.160576,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1028
1029,26205,"W Broad St at Falls Ave NS",38.892125,-77.186663,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1029
1030,26014,"W Broad St at Little Falls St NS",38.883804,-77.173439,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1030
1032,26013,"W Broad St at Maple Ave NS",38.883022,-77.172203,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1032
1033,26011,"East Broad St & Nth Fairfax St NS",38.880035,-77.167580,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1033
1034,26009,"East Broad St & Noland St FS",38.878033,-77.164444,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1034
1035,26224,"West Broad St & Nth Oak St NS",38.888023,-77.179985,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1035
1036,26223,"West Broad St & Nth Pennsylvania Ave FS",38.886860,-77.178238,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1036
1038,26206,"W Broad St at S West St NS",38.891022,-77.184890,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1038
1039,26012,"W Broad St at Washington St NS",38.882130,-77.170815,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1039
1040,26218,"West Cameron Rd & Sherrow Ave NS",38.883050,-77.182292,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1040
1042,26228,"Grove Ave & Nth West St FS",38.891642,-77.183882,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1042
1043,26203,"Haycock Rd & Leesburg Pike",38.895493,-77.189758,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1043
1044,26030,"N Sycamore St at 17th St NS",38.882671,-77.155113,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1044
1045,26002,"Nth Sycamore St & 19th St Nth NS",38.884850,-77.156212,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1045
1047,26226,"Lincoln Ave & Nth Oak St NS",38.891163,-77.177308,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1047
1048,26225,"Nth Oak St & Prk Ave NS",38.888557,-77.179383,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1048
1049,26016,"Park Ave & Little Falls St",38.885292,-77.173447,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1049
1050,26017,"Park Ave & Little Falls St FS",38.884640,-77.172390,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1050
1051,26018,"Park Ave & Nth Maple Ave NS",38.884098,-77.171547,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1051
1052,26212,"Poplar Dr & Sth Spring St FS",38.885387,-77.191955,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1052
1053,26213,"Poplar Dr & Timber Ln NS",38.883595,-77.191240,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1053
1054,26211,"Poplar Dr & Sth West St FS",38.886952,-77.192368,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1054
1055,26006,"Nth Roosevelt St & Ridge Pl NS",38.876008,-77.157233,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1055
1056,26005,"Nth Roosevelt St & Nth Sycamore St FS",38.877713,-77.154793,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1056
1057,26220,"Sth Virginia Ave & Gundry Dr NS",38.882800,-77.177905,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1057
